Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI53,OUT027,4049.3306
NCU30,OUT049,2706.8145
FDC56,OUT027,3156.4102
FDK27,OUT018,1858.2424
NCK18,OUT017,2782.9604
FDB52,OUT019,738.8233
DRG25,OUT027,5161.212
FDZ13,OUT049,822.68506
FDB57,OUT019,571.1008
FDR40,OUT046,1338.3141
NCO14,OUT019,91.71117
NCN19,OUT045,3142.6538
FDQ28,OUT019,368.27612
FDO13,OUT018,2425.961
FDK48,OUT013,1273.64
FDU07,OUT018,2202.3896
FDW20,OUT046,2093.6233
FDV12,OUT010,344.9366
FDH24,OUT013,2591.1787
FDV59,OUT049,3459.0564
FDK57,OUT045,2007.7664
FDL16,OUT027,1177.849
NCQ17,OUT046,2460.502
FDJ15,OUT018,2816.5706
FDX24,OUT049,1464.3384
FDT47,OUT046,1569.796
FDT10,OUT049,937.20844
FDZ37,OUT018,1243.1584
FDW43,OUT027,6378.758
DRN36,OUT017,1531.2163
FDJ14,OUT045,1276.3956
FDA32,OUT013,3459.6504
FDJ38,OUT019,554.99664
FDQ57,OUT017,2453.8696
NCQ41,OUT019,554.99664
FDG56,OUT049,937.20844
DRC13,OUT027,3156.4102
FDV55,OUT035,2458.043
FDQ49,OUT045,2552.3489
FDE29,OUT010,182.56165
FDR03,OUT013,3459.6504
FDD45,OUT049,1410.3381
FDN38,OUT010,716.91534
FDT56,OUT046,928.5593
FDT48,OUT045,3165.7212
FDU03,OUT049,2834.5137
FDC56,OUT010,389.43408
NCO43,OUT027,2618.9778
FDQ27,OUT017,1647.8143
FDR03,OUT046,3444.1118
DRH23,OUT010,173.9125
FDG22,OUT045,706.8389
NCJ42,OUT013,1644.7488
FDR24,OUT046,1403.7682
FDW60,OUT035,2908.5508
FDJ08,OUT013,3158.1924
DRL59,OUT018,709.8162
FDG60,OUT010,552.3803
FDW27,OUT017,2431.4036
FDX14,OUT018,1144.7894
FDC20,OUT013,936.672
NCS29,OUT018,3615.3208
FDJ56,OUT046,1630.2893
FDB20,OUT019,283.08643
FDL28,OUT027,6456.336
FDW01,OUT018,2202.3896
FDL03,OUT046,3100.9658
FDX22,OUT049,3489.0227
FDJ21,OUT035,2461.6824
FDR31,OUT045,2412.3967
FDG21,OUT035,2461.6824
FDS22,OUT027,1103.2819
FDK08,OUT035,1644.2896
FDE17,OUT018,2198.7502
NCN30,OUT017,1531.2163
FDT50,OUT046,1541.0424
NCX42,OUT049,2613.0205
FDJ12,OUT035,3459.6504
NCA18,OUT027,3021.8057
FDP23,OUT019,628.45605
FDX12,OUT013,3979.9844
FDN40,OUT018,2156.6057
FDV48,OUT035,1290.3959
NCY54,OUT013,2891.7402
FDL16,OUT010,142.94366
FDR45,OUT018,3428.683
FDJ52,OUT046,2604.3538
DRG01,OUT017,1282.5833
FDP52,OUT013,3785.442
FDU58,OUT017,3110.8875
FDL02,OUT045,1638.5612
FDG28,OUT013,4046.7974
FDA19,OUT035,2115.9238
FDW46,OUT027,1910.19
NCD43,OUT049,1642.2004
DRG39,OUT013,830.7977
NCF55,OUT049,678.73285
FDJ07,OUT046,1905.5865
FDE08,OUT046,2444.043
FDP56,OUT019,142.34386
FDT45,OUT045,861.5457
FDF17,OUT018,2948.4614
FDX44,OUT046,1373.153
FDM28,OUT027,4711.479
FDI36,OUT049,3157.5984
FDS07,OUT045,1908.3688
FDD36,OUT045,1905.5865
FDW11,OUT046,937.20844
FDN40,OUT049,2412.3967
NCQ18,OUT049,1528.9924
NCQ54,OUT017,2782.9604
NCS42,OUT045,1403.7682
DRH39,OUT010,288.3894
FDC09,OUT027,2639.091
FDT08,OUT010,401.59244
FDC08,OUT035,3702.7664
FDT20,OUT017,686.25183
FDS35,OUT035,1051.196
FDX58,OUT018,2986.7659
FDW58,OUT046,1633.9001
DRD27,OUT046,1626.65
FDH32,OUT019,304.10446
FDS26,OUT035,4132.117
FDQ31,OUT046,1399.5754
FDP11,OUT018,3076.6821
FDD58,OUT017,1636.4769
FDM33,OUT045,3445.6504
FDZ16,OUT049,3157.5984
NCS29,OUT010,705.1304
NCM18,OUT019,181.96184
FDP11,OUT049,3459.0564
NCC42,OUT017,2144.0366
DRM23,OUT046,2877.7402
NCN55,OUT027,6009.585
FDK46,OUT013,3999.4497
FDR01,OUT046,3149.117
NCA05,OUT045,2439.3818
NCP43,OUT017,2894.8354
FDR12,OUT010,460.74512
FDQ01,OUT013,3876.4197
FDM13,OUT046,2102.5632
FDQ19,OUT017,4179.371
FDK56,OUT019,550.4694
NCX06,OUT010,536.93646
FDO56,OUT027,2994.581
FDU45,OUT045,1901.1614
FDI16,OUT019,173.3127
FDL32,OUT046,1908.3688
FDA07,OUT046,2101.9238
FDA14,OUT045,2447.6824
FDV46,OUT027,3205.3965
NCO07,OUT035,3458.1118
NCP41,OUT046,1642.2004
FDY60,OUT018,1894.1681
FDN38,OUT017,3950.2969
FDO15,OUT046,1169.4246
FDT60,OUT013,2108.1113
FDA55,OUT035,3699.6711
FDE02,OUT010,309.6836
DRJ39,OUT049,3448.417
FDV34,OUT035,1128.1979
FDS20,OUT027,5149.3257
FDF02,OUT027,2639.091
FDW40,OUT017,2144.0366
NCB43,OUT046,3100.9658
FDR58,OUT017,1422.0057
DRJ59,OUT035,734.84827
NCD30,OUT017,1632.8376
FDE14,OUT017,1535.18
FDC28,OUT018,1487.9674
FDU16,OUT018,1203.0686
NCD19,OUT035,942.5593
FDU21,OUT046,678.73285
FDV59,OUT027,5453.857
FDU03,OUT045,3091.8633
FDC33,OUT010,624.6978
NCR42,OUT035,683.7693
DRH59,OUT035,1183.4248
NCM31,OUT035,2116.5632
FDS50,OUT035,3699.6711
FDP39,OUT046,822.68506
FDQ55,OUT013,1914.5564
FDV36,OUT019,347.3766
FDI05,OUT027,2215.8843
FDS45,OUT027,2618.9778
FDA39,OUT045,706.8389
FDC37,OUT010,375.21106
FDJ60,OUT027,4484.2397
DRQ35,OUT046,2101.9238
NCJ06,OUT046,2004.1271
NCY42,OUT018,2181.3
DRM37,OUT049,3157.5984
FDR14,OUT045,822.68506
FDE51,OUT049,726.72815
FDT33,OUT017,2771.0745
FDR08,OUT013,1903.7097
FDE36,OUT010,452.9424
FDL22,OUT019,297.2064
FDR44,OUT013,2108.751
FDI56,OUT019,297.2064
FDE47,OUT010,370.24146
FDV27,OUT010,306.7494
FDV10,OUT049,720.88556
FDC40,OUT045,1276.3956
NCX41,OUT013,3416.4238
NCQ38,OUT027,2639.091
FDV12,OUT027,2639.091
FDE52,OUT017,1379.3406
FDG20,OUT027,4711.479
FDV16,OUT027,1052.1654
FDI32,OUT017,1914.5564
FDJ32,OUT049,937.20844
FDN39,OUT018,2525.1794
FDY34,OUT017,2782.9604
FDC14,OUT035,734.88556
FDA55,OUT017,3699.6711
FDZ50,OUT010,692.1623
DRG13,OUT049,2689.8706
FDP01,OUT013,2445.569
NCG54,OUT017,2891.7402
FDM13,OUT045,2102.5632
NCO18,OUT027,4723.365
NCW41,OUT013,2451.988
FDM52,OUT027,3681.3677
NCF55,OUT035,683.7693
FDT09,OUT046,2137.8489
NCM19,OUT035,1724.788
FDW12,OUT018,2202.3896
FDP15,OUT019,754.6741
FDK36,OUT045,791.49695
FDZ25,OUT035,2891.7402
NCW06,OUT049,3157.5984
FDW60,OUT046,2894.5508
DRC49,OUT013,2453.8696
NCT17,OUT035,3158.1924
NCN06,OUT018,2427.8726
FDC45,OUT013,2891.7402
DRJ47,OUT019,440.906
NCF06,OUT045,3864.167
FDE21,OUT010,392.21622
DRG27,OUT013,751.95074
FDW40,OUT049,2137.8489
NCO53,OUT046,3144.1924
FDE23,OUT049,726.72815
FDQ16,OUT046,1638.5612
FDS26,OUT045,4115.9985
FDZ13,OUT010,142.94366
FDS14,OUT049,2473.908
FDC10,OUT045,1878.3619
FDY16,OUT049,3100.9658
FDJ20,OUT035,2107.6233
FDV43,OUT035,734.88556
FDZ32,OUT027,2639.091
FDR23,OUT046,2877.7402
FDN24,OUT035,875.5457
FDE34,OUT027,5295.448
FDU31,OUT013,3459.6504
FDW33,OUT018,1489.879
FDU26,OUT046,1878.3619
FDE20,OUT027,4215.4526
NCW05,OUT035,1667.3853
FDB22,OUT018,2202.3896
FDO56,OUT046,1908.3688
FDA19,OUT027,3209.036
DRI39,OUT045,928.5593
FDH52,OUT018,816.47076
FDZ50,OUT035,3304.3157
NCN42,OUT035,2472.867
FDB53,OUT013,2453.8696
DRG11,OUT017,1660.438
DRK11,OUT027,3681.3677
FDQ60,OUT017,2072.8257
FDT36,OUT017,677.28827
DRG25,OUT018,2816.5706
DRJ23,OUT046,3100.9658
FDG05,OUT035,2618.3538
NCK06,OUT018,2002.6963
FDU52,OUT017,2453.8696
FDW07,OUT018,1239.8191
NCM17,OUT045,726.72815
FDA22,OUT045,2764.8872
NCA41,OUT018,2804.6846
FDF38,OUT035,734.88556
FDH52,OUT046,937.20844
FDY58,OUT019,614.3272
FDZ16,OUT045,3144.1924
NCM18,OUT017,954.2643
FDA22,OUT018,2522.6372
NCJ43,OUT035,2844.4353
FDI34,OUT027,6456.336
FDG56,OUT046,937.20844
FDS34,OUT046,1904.7295
DRC01,OUT035,817.5469
FDQ04,OUT035,720.8389
FDK04,OUT035,942.5593
FDT51,OUT049,1710.7877
FDV26,OUT017,3161.2876
FDS04,OUT049,2137.8489
FDW43,OUT018,3374.3228
FDQ28,OUT010,401.59244
NCK06,OUT017,2125.0552
FDS23,OUT018,1973.4056
FDZ36,OUT019,537.878
FDE56,OUT018,818.3824
FDW10,OUT027,4607.26
NCN14,OUT045,3100.9658
NCQ18,OUT045,1577.2122
FDW08,OUT017,1648.3881
FDU43,OUT035,3877.6423
FDR33,OUT010,375.21106
FDM24,OUT010,366.30667
NCZ05,OUT046,1642.2004
NCV41,OUT035,1878.9655
FDV11,OUT018,2645.0085
NCY05,OUT035,692.73285
FDV44,OUT018,2828.6116
FDW32,OUT049,1334.6748
NCU18,OUT027,3209.036
NCC43,OUT035,3984.1152
FDW19,OUT013,1716.9753
FDN31,OUT035,3158.1924
FDI48,OUT045,791.49695
FDS24,OUT017,1329.9526
FDF46,OUT049,1908.3688
DRG23,OUT017,2453.8696
FDG14,OUT018,2202.3896
NCY30,OUT049,2849.3376
FDO28,OUT018,1948.8555
DRD24,OUT035,2151.8489
FDI33,OUT049,1403.7682
FDN32,OUT046,3156.0784
FDR16,OUT045,3379.788
FDF26,OUT046,2465.7627
NCN29,OUT018,678.6281
FDE20,OUT045,2776.7732
FDA46,OUT046,3144.1924
FDU28,OUT045,3100.9658
FDQ48,OUT045,1630.2893
FDV36,OUT013,2104.472
FDR14,OUT018,748.9769
FDP23,OUT017,3477.7307
FDP56,OUT013,799.6096
FDK48,OUT010,296.6898
FDR48,OUT046,2447.6824
NCY29,OUT049,928.5593
FDM22,OUT018,747.0653
DRJ01,OUT013,2605.8018
FDZ43,OUT045,4020.9836
FDV03,OUT035,2461.6824
FDX11,OUT027,5295.448
NCA41,OUT027,5149.3257
FDE38,OUT017,2735.7888
FDI27,OUT018,677.01654
FDN32,OUT013,3170.0784
NCN43,OUT017,2108.1113
FDB47,OUT027,5453.857
FDV03,OUT017,2466.6892
NCN30,OUT045,1577.2122
NCV54,OUT010,392.87802
FDV07,OUT013,1648.3881
FDP07,OUT049,3100.9658
FDK48,OUT018,967.97705
FDM15,OUT019,392.04944
FDY19,OUT027,3018.1663
FDK46,OUT046,3861.617
FDY11,OUT045,1049.2456
FDH09,OUT046,822.68506
FDO08,OUT027,4269.0493
FDU14,OUT013,3958.6882
FDD22,OUT027,3024.588
FDM27,OUT017,2558.4133
FDL02,OUT027,2635.4517
NCA17,OUT035,2453.3818
FDE38,OUT019,396.44974
NCG07,OUT049,3157.5984
DRC27,OUT013,3987.7522
FDA27,OUT035,4044.3035
FDW40,OUT045,2137.8489
DRI11,OUT013,1914.5564
FDN50,OUT046,1525.0287
FDR12,OUT046,2877.7402
FDT34,OUT027,2639.091
FDW11,OUT035,951.20844
NCO30,OUT027,5106.099
FDZ34,OUT017,3176.2727
FDU45,OUT017,1907.349
NCD42,OUT035,692.73285
FDX25,OUT045,2877.7402
NCR29,OUT046,928.5593
FDX43,OUT019,415.91635
FDB04,OUT010,305.8645
FDR49,OUT027,1336.04
FDS39,OUT018,1912.2484
FDW58,OUT045,1633.9001
FDG22,OUT019,55.762314
FDG31,OUT017,961.69214
NCV53,OUT027,6137.3276
DRJ37,OUT035,2461.6824
FDV07,OUT035,1724.788
FDW52,OUT018,2522.6372
FDT15,OUT045,3144.1924
FDD02,OUT018,1724.7522
FDM16,OUT035,1102.715
NCE55,OUT046,2877.7402
FDB57,OUT018,3101.8435
FDQ04,OUT013,737.9414
FDQ47,OUT019,46.798744
FDY14,OUT019,823.0613
DRK37,OUT017,3163.117
FDO25,OUT017,3393.788
FDL57,OUT046,3979.7842
NCK29,OUT018,1885.2509
FDK46,OUT027,6122.1772
NCB43,OUT010,511.77023
DRE01,OUT027,6006.4385
FDC46,OUT018,2853.3726
FDQ23,OUT045,1654.2504
FDX38,OUT049,791.49695
FDG60,OUT018,3431.3179
FDW55,OUT017,3807.8994
FDP39,OUT013,799.6096
FDB20,OUT018,1144.7894
FDV21,OUT017,2108.1113
FDZ02,OUT013,1542.6106
FDP19,OUT027,3156.4102
FDA38,OUT035,3860.516
FDH22,OUT045,2066.6382
DRM11,OUT045,3932.329
FDO12,OUT027,5149.3257
FDT14,OUT049,2007.7664
FDW34,OUT010,681.4997
FDG04,OUT027,4827.764
FDW59,OUT018,1257.531
FDR33,OUT018,1489.5791
FDP32,OUT013,2072.8257
FDL13,OUT027,6456.336
FDD22,OUT013,1914.5564
FDV40,OUT027,1910.19
NCD55,OUT046,720.88556
FDQ20,OUT010,95.41159
FDD28,OUT045,928.5593
FDC39,OUT045,3427.093
NCR17,OUT049,1905.5865
DRO35,OUT018,1727.5344
FDF40,OUT049,4005.1975
FDR31,OUT018,2179.6885
NCQ41,OUT017,3158.1924
FDP38,OUT046,791.49695
NCU54,OUT027,5435.2993
FDG22,OUT018,539.8292
DRK59,OUT013,3813.7756
FDC37,OUT046,1642.2004
NCO42,OUT013,2373.8667
NCT42,OUT017,2418.584
FDX27,OUT035,1485.0344
FDV40,OUT018,969.5886
FDT45,OUT027,1725.6598
FDS47,OUT019,290.8921
FDR45,OUT035,3915.4165
FDB03,OUT045,3943.7883
FDO49,OUT035,836.68506
FDU60,OUT027,4484.2397
FDB26,OUT018,709.8162
FDB46,OUT017,3441.093
FDQ37,OUT019,511.77023
FDN03,OUT017,3956.8813
NCX30,OUT045,3961.485
FDK32,OUT019,392.04944
DRM47,OUT013,3158.1924
NCO02,OUT046,1037.1958
FDP04,OUT013,1045.3087
NCO43,OUT049,1663.6624
FDD59,OUT013,1335.5585
FDQ10,OUT017,2891.7402
FDW45,OUT035,2458.043
NCK30,OUT049,4145.555
FDU31,OUT018,3052.7551
NCQ17,OUT019,392.04944
FDN01,OUT017,2891.7402
FDZ19,OUT049,2843.8413
DRG37,OUT017,2466.6892
FDE32,OUT045,670.4325
FDO34,OUT049,2778.2932
FDM04,OUT019,142.34386
FDZ25,OUT049,2891.1462
FDU08,OUT049,1630.2893
NCW30,OUT045,4034.7717
NCM18,OUT013,945.3211
FDS22,OUT035,734.88556
NCH18,OUT017,3923.908
FDC23,OUT013,2848.5137
FDY46,OUT013,3114.9658
NCU06,OUT046,3814.6685
FDX57,OUT045,1577.2122
FDX36,OUT027,5711.6006
FDL16,OUT045,791.49695
FDT16,OUT010,912.11707
FDN16,OUT018,1487.9674
FDC03,OUT046,3144.1924
DRF60,OUT013,3903.6438
FDS27,OUT027,5147.787
FDP33,OUT010,713.2989
FDJ36,OUT018,1477.9679
NCR42,OUT013,686.82513
FDV14,OUT017,1390.0739
NCP42,OUT035,3170.0784
FDB50,OUT027,2215.8843
NCC30,OUT027,4711.479
FDA23,OUT018,1476.0563
FDW16,OUT017,1409.9558
FDQ52,OUT010,704.7897
FDB58,OUT049,2146.2798
NCP29,OUT049,1037.1958
NCM05,OUT045,4126.683
FDO25,OUT013,3393.788
NCM54,OUT046,2101.9238
NCL54,OUT046,2877.7402
FDL39,OUT010,539.3125
FDF53,OUT018,2618.8914
NCQ42,OUT035,2107.6233
FDF58,OUT013,945.3211
FDZ04,OUT035,1051.196
FDE26,OUT019,373.8573
FDS60,OUT017,2793.9207
FDV58,OUT017,3089.5852
FDM04,OUT045,791.49695
FDE08,OUT035,2458.043
NCB43,OUT049,3100.9658
FDU11,OUT010,377.5024
FDF22,OUT019,609.89844
FDE24,OUT013,2144.0366
DRJ49,OUT046,2155.9292
NCQ53,OUT035,4026.1877
NCL41,OUT013,686.82513
FDR22,OUT013,1713.336
FDH04,OUT035,1436.3883
DRH15,OUT045,734.8949
FDY40,OUT049,791.49695
NCI17,OUT035,1542.9927
NCC18,OUT013,2848.5137
FDY28,OUT027,5435.2993
FDB45,OUT027,2599.0107
NCL30,OUT018,1852.9915
FDM10,OUT017,3462.7456
FDH22,OUT027,3102.912
NCZ53,OUT017,3170.0784
NCI18,OUT013,3643.02
FDH14,OUT027,3209.036
FDR36,OUT027,1103.2819
FDW01,OUT045,2447.6824
FDK02,OUT027,3120.054
FDJ02,OUT018,2204.0012
FDU55,OUT013,4256.5317
NCV18,OUT027,2293.7542
FDH14,OUT018,1892.5564
FDZ37,OUT045,1403.7682
FDX49,OUT049,3814.4417
NCD43,OUT046,1642.2004
FDZ07,OUT013,945.3211
FDK43,OUT035,2115.9238
FDR32,OUT018,3413.2349
FDT39,OUT013,2418.584
NCV54,OUT017,2013.954
FDF38,OUT018,592.55707
FDV60,OUT046,3100.9658
FDH44,OUT027,3677.7283
FDS21,OUT046,933.56915
NCL41,OUT045,678.73285
FDM46,OUT017,1485.5221
FDU27,OUT045,787.85767
NCJ54,OUT017,3881.212
DRG51,OUT018,2536.1348
NCA29,OUT019,417.96225
FDR47,OUT045,3100.9658
NCL19,OUT027,3209.036
DRG01,OUT049,1169.4246
FDG10,OUT046,940.60925
NCV05,OUT049,2447.6824
NCH18,OUT019,695.47186
FDV14,OUT018,1252.28
DRJ23,OUT035,3161.2876
DRJ11,OUT046,3144.1924
FDZ03,OUT017,3158.1924
FDI27,OUT010,142.94366
FDJ14,OUT018,1206.7079
FDU32,OUT017,2013.954
FDD47,OUT027,4699.347
DRF36,OUT035,3170.0784
FDM21,OUT046,3901.9316
FDV10,OUT018,590.9455
FDH60,OUT018,2831.7068
FDX47,OUT010,365.24957
FDT19,OUT019,479.60516
FDO11,OUT045,4074.271
FDH24,OUT027,3888.4048
FDL02,OUT018,1486.2397
FDB02,OUT049,2891.1462
FDA43,OUT046,3144.1924
FDG52,OUT045,791.49695
DRC12,OUT013,3114.9658
FDY37,OUT018,1894.1681
NCU18,OUT045,2137.8489
FDU09,OUT035,942.5593
DRJ25,OUT027,1336.04
DRE12,OUT018,1859.5056
DRL47,OUT017,2104.472
DRK01,OUT046,1525.0287
FDC22,OUT019,568.54974
FDG44,OUT013,881.7083
FDW04,OUT035,2151.8489
FDK09,OUT049,3809.517
NCN43,OUT035,2115.9238
FDG04,OUT049,3156.0598
FDH32,OUT010,309.6836
DRI47,OUT017,2453.8696
DRE15,OUT013,1177.5374
FDY11,OUT035,1063.2458
FDO60,OUT049,723.08887
FDQ20,OUT018,592.55707
FDO57,OUT027,4100.48
FDT14,OUT019,383.33502
FDA57,OUT049,717.2463
DRN35,OUT017,700.26117
FDJ03,OUT046,791.49695
FDX28,OUT017,1648.5269
DRE25,OUT045,1403.7682
FDR09,OUT046,4011.8423
FDB23,OUT035,3698.4426
FDO08,OUT045,2634.9001
FDQ23,OUT049,1642.3392
FDW04,OUT013,2144.0366
DRK13,OUT010,620.1706
NCL17,OUT027,3209.036
FDY21,OUT035,3158.1924
FDJ38,OUT027,5149.3257
FDA37,OUT019,360.69846
FDV43,OUT013,743.784
FDL36,OUT046,1410.3381
FDD53,OUT045,720.88556
FDZ19,OUT010,436.82736
FDV21,OUT045,2101.9238
NCL54,OUT018,2645.0085
DRI47,OUT027,3681.3677
DRG03,OUT049,2473.908
FDG21,OUT013,2453.8696
FDW03,OUT018,1628.4269
NCI55,OUT046,2098.2844
DRC36,OUT019,484.1324
FDH22,OUT017,2072.8257
FDV20,OUT045,2113.1084
NCU41,OUT027,5106.099
FDN46,OUT027,2639.091
FDK50,OUT045,2634.9001
NCA05,OUT027,3673.0671
DRH01,OUT018,2646.9202
FDT08,OUT018,2202.3896
FDM08,OUT018,3316.703
FDZ07,OUT035,951.20844
FDS22,OUT017,808.5528
FDV35,OUT027,3893.066
FDI28,OUT010,283.68625
FDW58,OUT027,2578.9685
FDT52,OUT045,4020.9836
FDY34,OUT046,2676.4646
FDR10,OUT046,2604.3538
FDK57,OUT017,2013.954
FDR02,OUT027,2639.091
FDX49,OUT046,3786.1428
FDQ20,OUT046,720.88556
DRK23,OUT045,4145.916
NCW06,OUT046,3144.1924
FDR31,OUT017,2418.584
NCE43,OUT013,2771.0745
DRO59,OUT027,2215.8843
FDN09,OUT049,4115.8545
FDR11,OUT046,2604.3538
FDO57,OUT013,2597.1738
NCX18,OUT017,3156.6538
FDB05,OUT018,3646.3599
FDQ08,OUT018,818.08234
NCG43,OUT035,1504.5193
FDJ56,OUT013,1636.4769
FDA13,OUT010,65.30531
FDO56,OUT017,1914.5564
FDB37,OUT018,3591.3745
FDZ02,OUT018,1382.19
FDQ24,OUT046,4122.33
FDM16,OUT013,1096.8275
FDU35,OUT049,1642.3392
FDT35,OUT035,2781.4294
NCX30,OUT049,4080.3958
FDG04,OUT017,3156.6538
FDI12,OUT035,1401.5258
FDE35,OUT035,951.20844
NCP14,OUT027,2639.091
NCY53,OUT045,1707.1484
FDP49,OUT017,945.6152
FDQ04,OUT017,728.40454
FDM39,OUT035,2844.4353
FDO58,OUT019,405.13538
FDC56,OUT017,2013.954
NCQ54,OUT046,2776.7732
FDV10,OUT027,1103.2819
NCK17,OUT046,720.88556
NCF55,OUT027,1061.129
FDV33,OUT013,4034.0757
NCH29,OUT019,322.87234
FDA37,OUT027,3156.4102
FDH46,OUT018,1476.0563
FDS25,OUT035,1724.788
FDH04,OUT027,2509.1956
FDX52,OUT046,3144.1924
NCD42,OUT017,686.25183
FDW47,OUT017,2108.1113
FDL25,OUT027,2497.1458
NCJ06,OUT010,389.23874
FDY09,OUT013,2891.7402
FDS40,OUT046,678.73285
FDH41,OUT017,3459.6504
FDG38,OUT035,1401.5258
FDU03,OUT027,4668.2524
FDV20,OUT046,2113.1084
DRB13,OUT045,3095.3489
NCQ30,OUT013,2013.954
NCH06,OUT013,3919.0552
FDU50,OUT018,1837.4752
NCO42,OUT019,270.4418
FDW09,OUT018,1146.4011
FDH04,OUT013,1422.0057
FDC21,OUT045,1642.2004
FDL21,OUT049,720.88556
FDM46,OUT010,294.68753
FDT22,OUT019,181.96184
FDB28,OUT035,3110.8875
FDI12,OUT018,1243.4584
FDA28,OUT045,2101.9238
FDF59,OUT013,2108.1113
FDM45,OUT027,3156.4102
FDQ56,OUT017,1356.5516
FDR46,OUT049,2447.6824
FDT01,OUT013,3441.093
FDD16,OUT027,2131.5632
NCU30,OUT010,440.8381
FDM40,OUT010,350.17
FDI56,OUT035,1478.3386
NCS30,OUT013,2072.8257
FDU08,OUT017,1636.4769
FDX51,OUT027,5161.212
FDA43,OUT045,3144.1924
FDX59,OUT010,56.34173
FDC37,OUT018,1489.5791
FDP58,OUT013,3441.093
NCY42,OUT035,2116.5632
FDF21,OUT018,2828.6116
FDU10,OUT027,1089.2351
DRL47,OUT018,1852.9915
FDA58,OUT018,3294.1406
FDJ22,OUT049,3100.9658
FDK50,OUT046,2604.3538
FDO38,OUT035,1290.3959
DRF60,OUT035,3915.4165
NCZ42,OUT019,608.3879
FDD35,OUT049,1905.5865
FDL25,OUT045,1410.3381
FDJ16,OUT013,936.672
DRK59,OUT049,3962.7446
FDI50,OUT046,3814.6685
NCB19,OUT045,1399.5754
DRI37,OUT035,951.20844
FDA14,OUT027,3681.3677
FDC08,OUT018,3423.0107
FDS45,OUT046,1675.5735
FDI21,OUT049,1070.5687
DRJ47,OUT035,2894.8354
DRE37,OUT027,5149.3257
FDT55,OUT018,2353.85
NCG42,OUT027,3205.3965
FDA31,OUT049,2891.1462
NCW42,OUT046,3448.417
FDF50,OUT017,3163.117
FDK56,OUT049,3157.5984
FDX10,OUT035,692.73285
NCK07,OUT027,4144.3936
FDZ49,OUT017,3487.0862
FDR33,OUT013,1648.3881
FDO44,OUT018,1529.9534
FDA20,OUT046,3162.2727
NCL30,OUT045,2098.2844
FDI05,OUT019,214.80876
FDQ12,OUT018,3395.1545
FDH47,OUT017,1531.2163
FDH34,OUT018,2804.6846
FDF29,OUT046,2137.8489
FDG40,OUT018,539.8292
NCE18,OUT017,3980.341
FDP21,OUT010,554.99664
FDY50,OUT013,1422.0057
FDB36,OUT049,2154.7927
NCZ29,OUT049,2101.9238
FDU20,OUT018,1695.5
FDO56,OUT013,1884.5496
FDW31,OUT049,3157.5984
DRH59,OUT013,1177.5374
NCB30,OUT017,3158.1924
FDK43,OUT027,3156.4102
FDW43,OUT045,3771.442
NCL19,OUT017,2144.0366
FDJ27,OUT046,1630.2893
FDC45,OUT046,2764.8872
FDY40,OUT035,805.49695
NCM41,OUT035,1424.3384
NCK18,OUT019,431.7355
FDP37,OUT049,2137.8489
FDA27,OUT027,6009.107
NCX30,OUT035,3722.364
FDR09,OUT017,4004.763
FDG08,OUT027,4711.479
NCU30,OUT013,2699.5957
FDB16,OUT017,1379.3406
FDM16,OUT017,1105.7708
FDC48,OUT013,1335.5585
NCF18,OUT046,3100.9658
FDU46,OUT018,1257.531
FDH41,OUT018,3076.6821
NCN42,OUT010,412.777
FDU49,OUT046,1369.5137
FDB20,OUT027,2215.8843
FDG50,OUT019,297.2064
FDW20,OUT045,2093.6233
NCO55,OUT049,1642.2004
FDX48,OUT046,2444.043
FDU48,OUT046,2134.2095
FDR48,OUT019,392.04944
FDK27,OUT013,2108.1113
FDT35,OUT013,2743.8567
FDN12,OUT049,1642.2004
NCE31,OUT019,55.762314
FDL21,OUT017,728.40454
FDV56,OUT017,1648.3881
FDR16,OUT017,3393.788
NCP41,OUT049,1642.2004
FDJ27,OUT013,1636.4769
FDA07,OUT017,2108.1113
FDK55,OUT049,1400.1289
FDM33,OUT049,3505.0496
FDY46,OUT046,3100.9658
FDD36,OUT046,1905.5865
FDB12,OUT027,2639.091
FDF28,OUT019,360.69846
NCE07,OUT019,373.8573
FDW50,OUT027,4269.0493
NCW18,OUT017,3844.0408
NCJ17,OUT019,305.26468
DRZ24,OUT010,392.87802
FDS07,OUT035,1922.369
NCW05,OUT010,386.39563
FDZ22,OUT018,1206.7079
FDK02,OUT046,1905.5865
FDZ45,OUT027,5149.3257
FDL25,OUT046,1403.7682
FDS08,OUT045,2830.4353
NCZ42,OUT027,6501.412
FDX57,OUT035,1550.4232
FDF21,OUT046,3144.1924
FDJ56,OUT018,1424.8907
FDX10,OUT013,695.7887
DRG48,OUT035,2426.3967
DRN37,OUT046,2764.8872
NCY41,OUT018,539.8292
FDN28,OUT045,1654.2504
FDE34,OUT045,2877.7402
FDR10,OUT045,2634.9001
FDC32,OUT017,1412.8865
DRG13,OUT046,2676.4646
FDP59,OUT049,1562.1973
NCT53,OUT010,477.68863
FDL57,OUT027,5902.9194
FDN32,OUT010,554.99664
FDK09,OUT018,3388.402
FDA52,OUT010,479.60516
FDC57,OUT049,3100.9658
FDI09,OUT035,3899.9543
NCB07,OUT046,3100.9658
FDP26,OUT035,1656.2007
FDP40,OUT027,2989.7249
FDL15,OUT013,2450.2302
FDV07,OUT046,1710.7877
FDS03,OUT017,1054.252
